rate,conditioner,kernel,profile,source,relative_rms_error,peak_normalized_error,spectral_magnitude_relative_error,finite,reference_convergence,joint_pass
44100,iir-p16000-s19000,hann-g32,reference,B1,4.283055844717331e-06,5.238309433543349e-06,4.280289606027381e-06,True,2.8746444223704745e-10,True
44100,iir-p16000-s19000,kaiser-g32,reference,B1,1.6807440719168645e-05,2.036273903390966e-05,1.6773423471416353e-05,True,2.8746444223704745e-10,True
44100,iir-p16000-s19000,lagrange-g64,reference,B1,4.9802041304417985e-08,1.4768860665097663e-07,4.4049939674945046e-08,True,2.8746444223704745e-10,True
44100,iir-p16000-s19000,hann-g64,reference,B1,1.2257532872004476e-06,1.111648587040402e-06,1.2250408920128163e-06,True,2.8746444223704745e-10,True
44100,iir-p16000-s19000,kaiser-g64,reference,B1,1.888354073818946e-05,1.619195528930911e-05,1.8878239347597685e-05,True,2.8746444223704745e-10,True
44100,iir-p16000-s19000,kaiser-g16,reference,AB,4.4161908011653686e-05,4.069950454598714e-05,4.342315134044096e-05,True,4.8048341338035355e-09,True
44100,iir-p16000-s19000,hann-g32,reference,AB,9.947074165224079e-06,9.419612485532506e-06,9.478403989298337e-06,True,4.8048341338035355e-09,True
44100,iir-p16000-s19000,kaiser-g32,reference,AB,3.179429856231884e-05,2.6042244070527934e-05,3.170751042709436e-05,True,4.8048341338035355e-09,True
44100,iir-p16000-s19000,lagrange-g64,reference,AB,5.260533720105028e-07,8.86167677105433e-07,4.009817358964524e-07,True,4.8048341338035355e-09,True
44100,iir-p16000-s19000,hann-g64,reference,AB,1.225975493332651e-06,1.2104336733906803e-06,1.16713562380807e-06,True,4.8048341338035355e-09,True
44100,iir-p16000-s19000,kaiser-g64,reference,AB,1.4678279373813055e-05,1.3541934097931167e-05,1.4655385078967722e-05,True,4.8048341338035355e-09,True
44100,iir-p16000-s19000,kaiser-g16,edge,A1,4.406658995520942e-05,3.292607816457274e-05,3.832893790697954e-05,True,2.255800228398248e-08,True
44100,iir-p16000-s19000,hann-g32,edge,A1,4.618173037534614e-05,3.539880289749602e-05,3.867185452280979e-05,True,2.255800228398248e-08,True
44100,iir-p16000-s19000,kaiser-g32,edge,A1,2.916178337201514e-05,1.8052326661304397e-05,2.7815510325971504e-05,True,2.255800228398248e-08,True
44100,iir-p16000-s19000,lagrange-g64,edge,A1,1.1420265429736193e-05,1.3586897285646144e-05,8.18345638238631e-06,True,2.255800228398248e-08,True
44100,iir-p16000-s19000,hann-g64,edge,A1,5.805849515875964e-06,4.497728058004076e-06,4.884065626682345e-06,True,2.255800228398248e-08,True
44100,iir-p16000-s19000,kaiser-g64,edge,A1,1.6644008582770733e-05,1.1983068925764356e-05,1.6182954336310693e-05,True,2.255800228398248e-08,True
44100,iir-p16000-s19000,kaiser-g16,edge,B1,8.670044252956107e-05,6.553752999569309e-05,8.48641034447522e-05,True,5.2646785283630705e-08,True
44100,iir-p16000-s19000,hann-g32,edge,B1,0.00011564200479142227,8.758910634440593e-05,0.00011333145687409974,True,5.2646785283630705e-08,True
44100,iir-p16000-s19000,kaiser-g32,edge,B1,4.216099260974069e-05,2.7590427997326272e-05,4.159407039497006e-05,True,5.2646785283630705e-08,True
44100,iir-p16000-s19000,lagrange-g64,edge,B1,4.765598765706479e-05,5.107754901252064e-05,4.230322543938563e-05,True,5.2646785283630705e-08,True
44100,iir-p16000-s19000,hann-g64,edge,B1,1.4489119122782032e-05,1.0640712834957895e-05,1.4198357625101564e-05,True,5.2646785283630705e-08,True
44100,iir-p16000-s19000,kaiser-g64,edge,B1,2.189299705092268e-05,1.3701427986820937e-05,2.1691499148963637e-05,True,5.2646785283630705e-08,True
44100,iir-p16000-s19000,kaiser-g16,edge,AB,4.406659251134472e-05,3.292607816457412e-05,3.8328940854437825e-05,True,2.255800228398248e-08,True
44100,iir-p16000-s19000,hann-g32,edge,AB,4.618173529288802e-05,3.5398802897496774e-05,3.867185842604479e-05,True,2.255800228398248e-08,True
44100,iir-p16000-s19000,kaiser-g32,edge,AB,2.9161784014367016e-05,1.8052326661304397e-05,2.781551112682336e-05,True,2.255800228398248e-08,True
44100,iir-p16000-s19000,lagrange-g64,edge,AB,1.142026921689396e-05,1.3586897285646144e-05,8.183460327780303e-06,True,2.255800228398248e-08,True
44100,iir-p16000-s19000,hann-g64,edge,AB,5.805850129135761e-06,4.4977280580049256e-06,4.884068824935638e-06,True,2.255800228398248e-08,True
44100,iir-p16000-s19000,kaiser-g64,edge,AB,1.6644008828322088e-05,1.1983068925764356e-05,1.61829557953445e-05,True,2.255800228398248e-08,True
44100,iir-p16000-s19000,kaiser-g16,overlap-reference,A1,4.964331575564148e-05,5.4925797624861864e-05,4.7848899186265824e-05,True,2.6979128634150435e-10,True
44100,iir-p16000-s19000,hann-g32,overlap-reference,A1,5.442920064225256e-06,6.648758505230728e-06,5.2283006610403604e-06,True,2.6979128634150435e-10,True
44100,iir-p16000-s19000,kaiser-g32,overlap-reference,A1,2.1220184428172736e-05,2.496179962543763e-05,2.0557884993867435e-05,True,2.6979128634150435e-10,True
44100,iir-p16000-s19000,lagrange-g64,overlap-reference,A1,6.821968120819304e-08,1.1182275227525927e-07,5.882652536112709e-08,True,2.6979128634150435e-10,True
44100,iir-p16000-s19000,hann-g64,overlap-reference,A1,1.0317072805866581e-06,1.2438838736290966e-06,9.834883649622893e-07,True,2.6979128634150435e-10,True
44100,iir-p16000-s19000,kaiser-g64,overlap-reference,A1,1.7301917399769903e-05,1.88660462489523e-05,1.6807064129381493e-05,True,2.6979128634150435e-10,True
44100,iir-p16000-s19000,kaiser-g16,overlap-reference,B1,5.888948617210723e-05,5.647977524163454e-05,5.8824274929639904e-05,True,2.8746497895487515e-10,True
44100,iir-p16000-s19000,hann-g32,overlap-reference,B1,4.283055836630403e-06,5.238309481568979e-06,4.280289598243524e-06,True,2.8746497895487515e-10,True
44100,iir-p16000-s19000,kaiser-g32,overlap-reference,B1,1.6807440728266433e-05,2.0362739125534048e-05,1.6773423480573203e-05,True,2.8746497895487515e-10,True
44100,iir-p16000-s19000,lagrange-g64,overlap-reference,B1,4.9801921065086954e-08,1.476883212116315e-07,4.4049832570307317e-08,True,2.8746497895487515e-10,True
44100,iir-p16000-s19000,hann-g64,overlap-reference,B1,1.2257532875182324e-06,1.1116487330186791e-06,1.2250408923217372e-06,True,2.8746497895487515e-10,True
44100,iir-p16000-s19000,kaiser-g64,overlap-reference,B1,1.8883540732898807e-05,1.619195556572574e-05,1.8878239342329367e-05,True,2.8746497895487515e-10,True
44100,iir-p16000-s19000,kaiser-g16,overlap-reference,AB,4.9643373587751906e-05,5.4925797624861864e-05,4.7848968101376564e-05,True,2.697912663470092e-10,True
44100,iir-p16000-s19000,hann-g32,overlap-reference,AB,5.442915435092786e-06,6.648758505230728e-06,5.228297117732345e-06,True,2.697912663470092e-10,True
44100,iir-p16000-s19000,kaiser-g32,overlap-reference,AB,2.1220164605280056e-05,2.496179962543763e-05,2.0557867618344146e-05,True,2.697912663470092e-10,True
44100,iir-p16000-s19000,lagrange-g64,overlap-reference,AB,6.82245456830534e-08,1.1182275227525927e-07,5.8830598890732347e-08,True,2.697912663470092e-10,True
44100,iir-p16000-s19000,hann-g64,overlap-reference,AB,1.0317087952477822e-06,1.2438838736290966e-06,9.834902628829935e-07,True,2.697912663470092e-10,True
44100,iir-p16000-s19000,kaiser-g64,overlap-reference,AB,1.7301930253383536e-05,1.88660462489523e-05,1.6807079859214805e-05,True,2.697912663470092e-10,True
44100,iir-p16000-s19000,kaiser-g16,sustained-edge,A1,5.483334527129354e-05,4.8805111096084024e-05,5.2551278610743755e-05,True,1.1391397388384685e-08,True
44100,iir-p16000-s19000,hann-g32,sustained-edge,A1,3.259051146554746e-05,1.4734862155990614e-05,2.8926535451766426e-05,True,1.1391397388384685e-08,True
44100,iir-p16000-s19000,kaiser-g32,sustained-edge,A1,2.81935902077173e-05,2.4992546632375985e-05,2.7324592237587565e-05,True,1.1391397388384685e-08,True
44100,iir-p16000-s19000,lagrange-g64,sustained-edge,A1,4.566739835305297e-06,4.891976852280193e-06,4.0226179250350264e-06,True,1.1391397388384685e-08,True
44100,iir-p16000-s19000,hann-g64,sustained-edge,A1,3.942082391796769e-06,2.0121338916862762e-06,3.4779984536165953e-06,True,1.1391397388384685e-08,True
44100,iir-p16000-s19000,kaiser-g64,sustained-edge,A1,1.4428811241196106e-05,1.1661966088847237e-05,1.398951641800478e-05,True,1.1391397388384685e-08,True
44100,iir-p16000-s19000,kaiser-g16,sustained-edge,B1,8.670044263700652e-05,6.553752724679087e-05,8.486410355017721e-05,True,5.26467816815285e-08,True
44100,iir-p16000-s19000,hann-g32,sustained-edge,B1,0.00011564200499166584,8.758910108280913e-05,0.00011333145707127672,True,5.26467816815285e-08,True
44100,iir-p16000-s19000,kaiser-g32,sustained-edge,B1,4.216099263466406e-05,2.759042691358422e-05,4.159407041833285e-05,True,5.26467816815285e-08,True
44100,iir-p16000-s19000,lagrange-g64,sustained-edge,B1,4.765598763627539e-05,5.107754587107104e-05,4.230322542105932e-05,True,5.26467816815285e-08,True
44100,iir-p16000-s19000,hann-g64,sustained-edge,B1,1.4489119141967367e-05,1.0640712203015369e-05,1.4198357643882686e-05,True,5.26467816815285e-08,True
44100,iir-p16000-s19000,kaiser-g64,sustained-edge,B1,2.1892997076681124e-05,1.3701427495883773e-05,2.169149917422201e-05,True,5.26467816815285e-08,True
44100,iir-p16000-s19000,kaiser-g16,sustained-edge,AB,5.4833435966286585e-05,4.8805111096084024e-05,5.255132633261901e-05,True,1.1391456526238092e-08,True
44100,iir-p16000-s19000,hann-g32,sustained-edge,AB,3.259062270328315e-05,1.4734862155991346e-05,2.8926696738446313e-05,True,1.1391456526238092e-08,True
44100,iir-p16000-s19000,kaiser-g32,sustained-edge,AB,2.8193593888471217e-05,2.4992546632375985e-05,2.732457208321111e-05,True,1.1391456526238092e-08,True
44100,iir-p16000-s19000,lagrange-g64,sustained-edge,AB,4.566719084924264e-06,4.891976852280193e-06,4.0225887011150294e-06,True,1.1391456526238092e-08,True
44100,iir-p16000-s19000,hann-g64,sustained-edge,AB,3.9420660434531055e-06,2.0121338916823253e-06,3.4779517938201082e-06,True,1.1391456526238092e-08,True
44100,iir-p16000-s19000,kaiser-g64,sustained-edge,AB,1.4428812861675387e-05,1.1661966088847237e-05,1.398951217334947e-05,True,1.1391456526238092e-08,True
44100,fir65-p16000-s19000,kaiser-g16,reference,A1,4.414256059813663e-05,4.2256269813064005e-05,4.340246461464488e-05,True,5.111180117058815e-09,True
44100,fir65-p16000-s19000,hann-g32,reference,A1,1.023730627493129e-05,1.0420406299538657e-05,9.73239896533165e-06,True,5.111180117058815e-09,True
44100,fir65-p16000-s19000,kaiser-g32,reference,A1,3.1845362977824756e-05,2.4242789756380497e-05,3.175681433096441e-05,True,5.111180117058815e-09,True
44100,fir65-p16000-s19000,lagrange-g64,reference,A1,2.075009251368374e-06,2.537934820956377e-06,1.5967690257567529e-06,True,5.111180117058815e-09,True
44100,fir65-p16000-s19000,hann-g64,reference,A1,1.3122555914124685e-06,1.4562958006618003e-06,1.2289196412691297e-06,True,5.111180117058815e-09,True
44100,fir65-p16000-s19000,kaiser-g64,reference,A1,1.4676686950048237e-05,1.3968757014895128e-05,1.465136555179711e-05,True,5.111180117058815e-09,True
44100,fir65-p16000-s19000,kaiser-g16,reference,B1,5.888748678744883e-05,5.618179541609716e-05,5.882195107898175e-05,True,4.719789219002043e-10,True
44100,fir65-p16000-s19000,hann-g32,reference,B1,4.2856828444907145e-06,5.283211689694044e-06,4.2826462549893994e-06,True,4.719789219002043e-10,True
44100,fir65-p16000-s19000,kaiser-g32,reference,B1,1.680655893580471e-05,2.032810336310804e-05,1.6772364368815127e-05,True,4.719789219002043e-10,True
44100,fir65-p16000-s19000,lagrange-g64,reference,B1,2.0677942199409472e-07,4.1455998788167816e-07,1.816200344152376e-07,True,4.719789219002043e-10,True
44100,fir65-p16000-s19000,hann-g64,reference,B1,1.226536483196831e-06,1.0582830507062084e-06,1.2256728176660757e-06,True,4.719789219002043e-10,True
44100,fir65-p16000-s19000,kaiser-g64,reference,B1,1.888258306249774e-05,1.624452317385689e-05,1.8877301156471816e-05,True,4.719789219002043e-10,True
44100,fir65-p16000-s19000,kaiser-g16,reference,AB,4.41870230198354e-05,4.22562728148105e-05,4.345028659352442e-05,True,5.111138334486703e-09,True
44100,fir65-p16000-s19000,hann-g32,reference,AB,1.022638609600253e-05,1.0420410445365612e-05,9.722259747159346e-06,True,5.111138334486703e-09,True
44100,fir65-p16000-s19000,kaiser-g32,reference,AB,3.1815650577377e-05,2.4242786754434387e-05,3.172726313892014e-05,True,5.111138334486703e-09,True
44100,fir65-p16000-s19000,lagrange-g64,reference,AB,2.0723493439095046e-06,2.537930814491492e-06,1.5947366637289482e-06,True,5.111138334486703e-09,True
44100,fir65-p16000-s19000,hann-g64,reference,AB,1.3120372153029832e-06,1.4563000731228419e-06,1.2289093178416346e-06,True,5.111138334486703e-09,True
44100,fir65-p16000-s19000,kaiser-g64,reference,AB,1.4689112344804063e-05,1.3968754012979858e-05,1.4663854400331696e-05,True,5.111138334486703e-09,True
44100,fir65-p16000-s19000,kaiser-g16,edge,A1,4.7845596099434116e-05,5.035478014291739e-05,4.147865171488493e-05,True,3.4846634438179074e-08,True
44100,fir65-p16000-s19000,hann-g32,edge,A1,6.130336983671572e-05,6.816868296467422e-05,5.232166874146432e-05,True,3.4846634438179074e-08,True
44100,fir65-p16000-s19000,kaiser-g32,edge,A1,3.0659357703709845e-05,2.5328053426190462e-05,2.892205579350563e-05,True,3.4846634438179074e-08,True
44100,fir65-p16000-s19000,lagrange-g64,edge,A1,4.316903159174772e-05,4.751855460111781e-05,3.172921359442707e-05,True,3.4846634438179074e-08,True
44100,fir65-p16000-s19000,hann-g64,edge,A1,8.273029048371224e-06,9.472435002542856e-06,6.913156019452524e-06,True,3.4846634438179074e-08,True
44100,fir65-p16000-s19000,kaiser-g64,edge,A1,1.7351527345944524e-05,1.310461865559382e-05,1.6641767169083813e-05,True,3.4846634438179074e-08,True
44100,fir65-p16000-s19000,kaiser-g16,edge,B1,8.995723044371678e-05,4.684818779021843e-05,8.73892207322139e-05,True,6.07829848669652e-08,True
44100,fir65-p16000-s19000,hann-g32,edge,B1,0.00015370546959787542,8.060281751036563e-05,0.00015017240600950684,True,6.07829848669652e-08,True
44100,fir65-p16000-s19000,kaiser-g32,edge,B1,4.6523522150354185e-05,2.4715030770707254e-05,4.552274058531543e-05,True,6.07829848669652e-08,True
44100,fir65-p16000-s19000,lagrange-g64,edge,B1,0.0001541743839622177,8.162488308803166e-05,0.00013635180992823317,True,6.07829848669652e-08,True
44100,fir65-p16000-s19000,hann-g64,edge,B1,2.0666028923329933e-05,1.0936173050101035e-05,1.996196396335882e-05,True,6.07829848669652e-08,True
44100,fir65-p16000-s19000,kaiser-g64,edge,B1,2.474843857758689e-05,1.3984034400878834e-05,2.421138854705156e-05,True,6.07829848669652e-08,True
44100,fir65-p16000-s19000,kaiser-g16,edge,AB,4.784559819142563e-05,5.0354778025708854e-05,4.147866029493254e-05,True,3.4846612770746165e-08,True
44100,fir65-p16000-s19000,hann-g32,edge,AB,6.130337801208213e-05,6.816868510803958e-05,5.2321680049163645e-05,True,3.4846612770746165e-08,True
44100,fir65-p16000-s19000,kaiser-g32,edge,AB,3.065935699990273e-05,2.5328055573953143e-05,2.8922062579326085e-05,True,3.4846612770746165e-08,True
44100,fir65-p16000-s19000,lagrange-g64,edge,AB,4.3169044801635925e-05,4.751855666249671e-05,3.1729231946743076e-05,True,3.4846612770746165e-08,True
44100,fir65-p16000-s19000,hann-g64,edge,AB,8.273025478799187e-06,9.472437211776327e-06,6.913170327881449e-06,True,3.4846612770746165e-08,True
44100,fir65-p16000-s19000,kaiser-g64,edge,AB,1.735152535471053e-05,1.3104620870616311e-05,1.6641773622958086e-05,True,3.4846612770746165e-08,True
44100,fir65-p16000-s19000,kaiser-g16,overlap-reference,A1,4.968312822941203e-05,5.4990656239010175e-05,4.78952902949553e-05,True,3.316952158101502e-10,True
44100,fir65-p16000-s19000,hann-g32,overlap-reference,A1,5.457335575273004e-06,6.992012665576406e-06,5.242168418842647e-06,True,3.316952158101502e-10,True
44100,fir65-p16000-s19000,kaiser-g32,overlap-reference,A1,2.1238214275033815e-05,2.5105535923128423e-05,2.0578387510860675e-05,True,3.316952158101502e-10,True
44100,fir65-p16000-s19000,lagrange-g64,overlap-reference,A1,2.6619323907321226e-07,3.129276339140441e-07,2.2739069112341407e-07,True,3.316952158101502e-10,True
44100,fir65-p16000-s19000,hann-g64,overlap-reference,A1,1.0349236651297002e-06,1.2406253124455003e-06,9.863667199691714e-07,True,3.316952158101502e-10,True
44100,fir65-p16000-s19000,kaiser-g64,overlap-reference,A1,1.7320325879341453e-05,1.898175660988606e-05,1.6827398283491704e-05,True,3.316952158101502e-10,True
44100,fir65-p16000-s19000,kaiser-g16,overlap-reference,B1,5.8887486797331924e-05,5.618179665344551e-05,5.882195108894425e-05,True,4.719787622069725e-10,True
44100,fir65-p16000-s19000,hann-g32,overlap-reference,B1,4.285682820798736e-06,5.283211514674599e-06,4.282646232215859e-06,True,4.719787622069725e-10,True
44100,fir65-p16000-s19000,kaiser-g32,overlap-reference,B1,1.680655894536269e-05,2.0328103056120552e-05,1.6772364378365593e-05,True,4.719787622069725e-10,True
44100,fir65-p16000-s19000,lagrange-g64,overlap-reference,B1,2.0677894532755422e-07,4.145586405026116e-07,1.8161960822223338e-07,True,4.719787622069725e-10,True
44100,fir65-p16000-s19000,hann-g64,overlap-reference,B1,1.226536484762064e-06,1.0582829031740117e-06,1.2256728189755156e-06,True,4.719787622069725e-10,True
44100,fir65-p16000-s19000,kaiser-g64,overlap-reference,B1,1.8882583057318074e-05,1.624452355093966e-05,1.8877301151290695e-05,True,4.719787622069725e-10,True
44100,fir65-p16000-s19000,kaiser-g16,overlap-reference,AB,4.968318572575779e-05,5.499065645447502e-05,4.789535891439481e-05,True,3.316946778460255e-10,True
44100,fir65-p16000-s19000,hann-g32,overlap-reference,AB,5.457329444305885e-06,6.992012881351676e-06,5.2421641225290335e-06,True,3.316946778460255e-10,True
44100,fir65-p16000-s19000,kaiser-g32,overlap-reference,AB,2.1238194259969868e-05,2.510553570757392e-05,2.057836994225326e-05,True,3.316946778460255e-10,True
44100,fir65-p16000-s19000,lagrange-g64,overlap-reference,AB,2.662293333521583e-07,3.12927418126147e-07,2.274226603687848e-07,True,3.316946778460255e-10,True
44100,fir65-p16000-s19000,hann-g64,overlap-reference,AB,1.0349242205866356e-06,1.240625526829512e-06,9.863678725732813e-07,True,3.316946778460255e-10,True
44100,fir65-p16000-s19000,kaiser-g64,overlap-reference,AB,1.7320338539764286e-05,1.8981756395506407e-05,1.6827413827278536e-05,True,3.316946778460255e-10,True
44100,fir65-p16000-s19000,kaiser-g16,sustained-edge,A1,5.546654884455459e-05,4.58603754383498e-05,5.301577577767249e-05,True,1.2616548176187253e-08,True
44100,fir65-p16000-s19000,hann-g32,sustained-edge,A1,3.72721947018937e-05,2.072627479626517e-05,3.3277781164861394e-05,True,1.2616548176187253e-08,True
44100,fir65-p16000-s19000,kaiser-g32,sustained-edge,A1,2.8544933355734555e-05,2.4752981076025974e-05,2.7574911115151523e-05,True,1.2616548176187253e-08,True
44100,fir65-p16000-s19000,lagrange-g64,sustained-edge,A1,1.7047036696593553e-05,1.5214969571981926e-05,1.5081514516814796e-05,True,1.2616548176187253e-08,True
44100,fir65-p16000-s19000,hann-g64,sustained-edge,A1,4.900432515441636e-06,2.8073119211994734e-06,4.249827880237734e-06,True,1.2616548176187253e-08,True
44100,fir65-p16000-s19000,kaiser-g64,sustained-edge,A1,1.468252804017108e-05,1.1358415149924781e-05,1.4159312333017847e-05,True,1.2616548176187253e-08,True
44100,fir65-p16000-s19000,kaiser-g16,sustained-edge,B1,8.99572302816336e-05,4.684818825971494e-05,8.738922060171734e-05,True,6.078298492145542e-08,True
44100,fir65-p16000-s19000,hann-g32,sustained-edge,B1,0.00015370546960706476,8.060281964419712e-05,0.00015017240602739057,True,6.078298492145542e-08,True
44100,fir65-p16000-s19000,kaiser-g32,sustained-edge,B1,4.652352193450067e-05,2.4715031541444288e-05,4.552274040377348e-05,True,6.078298492145542e-08,True
44100,fir65-p16000-s19000,lagrange-g64,sustained-edge,B1,0.00015417438387580178,8.16248850630299e-05,0.00013635180985944618,True,6.078298492145542e-08,True
44100,fir65-p16000-s19000,hann-g64,sustained-edge,B1,2.0666028687746387e-05,1.0936173271411562e-05,1.9961963764647716e-05,True,6.078298492145542e-08,True
44100,fir65-p16000-s19000,kaiser-g64,sustained-edge,B1,2.4748438370156968e-05,1.3984034876065745e-05,2.4211388377045373e-05,True,6.078298492145542e-08,True
44100,fir65-p16000-s19000,kaiser-g16,sustained-edge,AB,5.54666462108199e-05,4.58603750402917e-05,5.3015842636430304e-05,True,1.2616522074795289e-08,True
44100,fir65-p16000-s19000,hann-g32,sustained-edge,AB,3.7272101762993883e-05,2.0726275500306468e-05,3.327774307791112e-05,True,1.2616522074795289e-08,True
44100,fir65-p16000-s19000,kaiser-g32,sustained-edge,AB,2.854492372397113e-05,2.4752980677610102e-05,2.757488731437681e-05,True,1.2616522074795289e-08,True
44100,fir65-p16000-s19000,lagrange-g64,sustained-edge,AB,1.7047201696241002e-05,1.5214970276937238e-05,1.5081605188736842e-05,True,1.2616522074795289e-08,True
44100,fir65-p16000-s19000,hann-g64,sustained-edge,AB,4.900347260603185e-06,2.8073126210958944e-06,4.2497329386921614e-06,True,1.2616522074795289e-08,True
